Summit,"Summit County, Colorado",Colorado,1135,2073,2665,8848,12881,22621,27721,28940
Teller,"Teller County, Colorado",Colorado,2754,2495,3316,8034,12468,20435,23218,23340
Washington,"Washington County, Colorado",Colorado,7520,6625,5550,5304,4812,4887,4630,4795
Weld,"Weld County, Colorado",Colorado,67504,72344,89297,123438,131821,175959,246930,270948
Yuma,"Yuma County, Colorado",Colorado,10827,8912,8544,9682,8954,9706,9847,10185
Fairfield,"Fairfield County, Connecticut",Connecticut,504342,653589,792814,807143,827645,864591,897661,939983
Hartford,"Hartford County, Connecticut",Connecticut,539661,689555,816737,807766,851783,830338,865787,896943
Litchfield,"Litchfield County, Connecticut",Connecticut,98872,119856,144091,156769,174092,179682,187123,186304
Middlesex,"Middlesex County, Connecticut",Connecticut,67332,88865,114816,129017,143196,148844,160591,165165
New Haven,"New Haven County, Connecticut",Connecticut,545784,660315,744948,761337,804219,796334,833279,862224
New London,"New London County, Connecticut",Connecticut,144821,185745,230348,238409,254957,247208,261273,273185
Tolland,"Tolland County, Connecticut",Connecticut,44709,68737,103440,114823,128699,125311,136574,151948
Windham,"Windham County, Connecticut",Connecticut,61759,68572,84515,92312,102525,105318,113657,117470
Kent,"Kent County, Delaware",Delaware,37870,65651,81892,98219,110993,123067,157988,169509
New Castle,"New Castle County, Delaware",Delaware,218879,307446,385856,398115,441946,482751,521325,549643
Sussex,"Sussex County, Delaware",Delaware,61336,73195,80356,98004,113229,153199,194208,207302
Dist. of Columbia,"District of Columbia, District of Columbia",District of Columbia,802178,763956,756510,638333,606900,536497,561702,647484
Alachua,"Alachua County, Florida",Florida,57026,74074,104764,151348,181596,205107,233416,254218
Baker,"Baker County, Florida",Florida,6313,7363,9242,15289,18486,20154,24771,27135
Bay,"Bay County, Florida",Florida,42689,67131,75283,97740,126994,144873,165035,175353
Bradford,"Bradford County, Florida",Florida,11457,12446,14625,20023,22515,21933,24028,27223
Brevard,"Brevard County, Florida",Florida,23653,111435,230006,272959,398978,466535,535641,553591
Broward,"Broward County, Florida",Florida,83933,333946,620100,1018200,1255488,1603094,1731174,1843152
Calhoun,"Calhoun County, Florida",Florida,7922,7422,7624,9294,11011,11297,12734,14615
Charlotte,"Charlotte County, Florida",Florida,4286,12594,27559,58460,110975,139035,156966,165783
Citrus,"Citrus County, Florida",Florida,6111,9268,19196,54703,93515,115924,138985,139654
Clay,"Clay County, Florida",Florida,14323,19535,32059,67052,105986,139247,189614,197417
Collier,"Collier County, Florida",Florida,6488,15753,38040,85971,152099,246587,316974,341091
Columbia,"Columbia County, Florida",Florida,18216,20077,25250,35399,42613,53586,62925,67806
DeSoto,"DeSoto County, Florida",Florida,9242,11683,13060,19039,23865,28980,31064,34957
Dixie,"Dixie County, Florida",Florida,3928,4479,5480,7751,10585,12720,14992,16091
Duval,"Duval County, Florida",Florida,304029,455411,528865,571003,672971,763204,844278,890673
Escambia,"Escambia County, Florida",Florida,112706,173829,205334,233794,262798,272444,279660,306327
Flagler,"Flagler County, Florida",Florida,3367,4566,4454,10913,28701,49370,95012,100783
Franklin,"Franklin County, Florida",Florida,5814,6576,7065,7661,8967,9339,9721,11628
Gadsden,"Gadsden County, Florida",Florida,36457,41989,39184,41565,41105,42665,44228,46424
Gilchrist,"Gilchrist County, Florida",Florida,3499,2868,3551,5767,9667,13116,15811,16992
Glades,"Glades County, Florida",Florida,2199,2950,3669,5992,7591,9666,11401,13272
Gulf,"Gulf County, Florida",Florida,7460,9937,10096,10658,11504,11935,12413,15785
Hamilton,"Hamilton County, Florida",Florida,8981,7705,7787,8761,10930,10826,11735,14395
Hardee,"Hardee County, Florida",Florida,10073,12370,14889,19379,19499,25019,25747,27468
Hendry,"Hendry County, Florida",Florida,6051,8119,11859,18599,25773,33488,37198,38363
Hernando,"Hernando County, Florida",Florida,6693,11205,17004,44469,101115,128693,170950,174809
Highlands,"Highlands County, Florida",Florida,13636,21338,29507,47526,68432,86047,97053,98328
Hillsborough,"Hillsborough County, Florida",Florida,249894,397788,490265,646960,834054,981521,1207161,1302884
Holmes,"Holmes County, Florida",Florida,13988,10844,10720,14723,15778,16845,18195,19635
Indian River,"Indian River County, Florida",Florida,11872,25309,35992,59896,90208,110650,136234,142866
Jackson,"Jackson County, Florida",Florida,34645,36208,34434,39154,41375,40561,41752,48900
Jefferson,"Jefferson County, Florida",Florida,10413,9543,8778,10703,11296,11868,13422,14198
Lafayette,"Lafayette County, Florida",Florida,3440,2889,2892,4035,5578,5700,6776,8801
Lake,"Lake County, Florida",Florida,36340,57383,69305,104870,152104,206761,293065,310561
Lee,"Lee County, Florida",Florida,23404,54539,105216,205266,335113,435271,610266,663675
Leon,"Leon County, Florida",Florida,51590,74225,103047,148655,192493,225858,260493,282940
Levy,"Levy County, Florida",Florida,10637,10364,12756,19870,25923,33833,40166,39821
Liberty,"Liberty County, Florida",Florida,3182,3138,3379,4260,5569,5578,6483,8295
Madison,"Madison County, Florida",Florida,14197,14154,13481,14894,16569,17032,17291,18729
Manatee,"Manatee County, Florida",Florida,34704,69168,97115,148442,211707,257997,318016,343729
Marion,"Marion County, Florida",Florida,38187,51616,69030,122488,194833,252035,323059,336811
Martin,"Martin County, Florida",Florida,7807,16932,28035,64014,100900,123375,142385,151586
Miami-Dade,"Miami-Dade County, Florida",Florida,495084,935047,1267792,1625781,1937094,2207391,2456378,2639042
Monroe,"Monroe County, Florida",Florida,29957,47921,52586,63188,78024,78227,71070,75901
Nassau,"Nassau County, Florida",Florida,12811,17189,20626,32894,43941,56976,72771,75880
Okaloosa,"Okaloosa County, Florida",Florida,27533,61175,88187,109920,143776,164991,175939,192237
Okeechobee,"Okeechobee County, Florida",Florida,3454,6424,11233,20264,29627,33815,37493,39255
Orange,"Orange County, Florida",Florida,114950,263540,344311,471016,677491,877513,1112252,1229039
Osceola,"Osceola County, Florida",Florida,11406,19029,25267,49287,107728,170093,265423,300870
Palm Beach,"Palm Beach County, Florida",Florida,114688,228106,348753,576863,863518,1111856,1300162,1378806
Pasco,"Pasco County, Florida",Florida,20529,36785,75955,193643,281131,339393,459023,479288
Pinellas,"Pinellas County, Florida",Florida,159249,374665,522329,728531,851659,898571,896864,931477
Polk,"Polk County, Florida",Florida,123997,195139,227222,321652,405382,471378,589834,626676
Putnam,"Putnam County, Florida",Florida,23615,32212,36290,50549,65070,69025,72957,72696
St. Johns,"St. Johns County, Florida",Florida,24998,30034,30727,51303,83829,120942,187241,210495
St. Lucie,"St. Lucie County, Florida",Florida,20180,39294,50836,87182,150171,189983,274736,288006
Santa Rosa,"Santa Rosa County, Florida",Florida,18554,29547,37741,55988,81608,115191,147128,161021
Sarasota,"Sarasota County, Florida",Florida,28827,76895,120413,202251,277776,319484,373826,392038
Seminole,"Seminole County, Florida",Florida,26883,54947,83692,179752,287529,361590,419203,437346
Sumter,"Sumter County, Florida",Florida,11330,11869,14839,24272,31577,47078,84468,108501
Suwannee,"Suwannee County, Florida",Florida,16986,14961,15559,22287,26780,34179,40158,43595
Taylor,"Taylor County, Florida",Florida,10416,13168,13641,16532,17111,18039,19316,22685
Union,"Union County, Florida",Florida,8906,6043,8112,10166,10252,9294,10757,15191
Volusia,"Volusia County, Florida",Florida,74229,125319,169487,258762,370712,428606,481784,503719
Wakulla,"Wakulla County, Florida",Florida,5258,5257,6308,10887,14202,21719,27348,31128
Walton,"Walton County, Florida",Florida,14725,15576,16087,21300,27760,38806,52978,59487
Washington,"Washington County, Florida",Florida,11888,11249,11453,14509,16919,19524,22202,24629
Appling,"Appling County, Georgia",Georgia,14003,13246,12726,15565,15744,17177,17810,18417
Atkinson,"Atkinson County, Georgia",Georgia,7362,6188,5879,6141,6213,7563,8355,8294
Bacon,"Bacon County, Georgia",Georgia,8940,8359,8233,9379,9566,9948,10771,11222
Baker,"Baker County, Georgia",Georgia,5952,4543,3875,3808,3615,4062,3451,3292
Baldwin,"Baldwin County, Georgia",Georgia,29706,34064,34240,34686,39530,36889,41151,45795
Banks,"Banks County, Georgia",Georgia,6935,6497,6833,8702,10308,14422,18395,18336
Barrow,"Barrow County, Georgia",Georgia,13115,14485,16859,21354,29721,45687,69078,72012
Bartow,"Bartow County, Georgia",Georgia,27370,28267,32663,40760,55911,75118,99167,101336
Ben Hill,"Ben Hill County, Georgia",Georgia,14879,13633,13171,16000,16245,17117,17326,17477
Berrien,"Berrien County, Georgia",Georgia,13966,12038,11556,13525,14153,16082,19110,19019
Bibb,"Bibb County, Georgia",Georgia,114079,141249,143418,150256,149967,148577,149496,154816
Bleckley,"Bleckley County, Georgia",Georgia,9218,9642,10291,10767,10430,11029,11624,12746
Brantley,"Brantley County, Georgia",Georgia,6387,5891,5940,8701,11077,14548,18345,18452
Brooks,"Brooks County, Georgia",Georgia,18169,15292,13739,15255,15398,16051,16243,15637
Bryan,"Bryan County, Georgia",Georgia,5965,6226,6539,10175,15438,23287,30135,33151
Bulloch,"Bulloch County, Georgia",Georgia,24740,24263,31585,35785,43125,52393,65399,72386
Burke,"Burke County, Georgia",Georgia,23458,20596,18255,19349,20579,21963,23033,23007
Butts,"Butts County, Georgia",Georgia,9079,8976,10560,13665,15326,17607,21310,23445
Calhoun,"Calhoun County, Georgia",Georgia,8578,7341,6606,5717,5013,5005,4993,6489
Camden,"Camden County, Georgia",Georgia,7322,9975,11334,13371,30167,41814,48636,51445
Candler,"Candler County, Georgia",Georgia,8063,6672,6412,7518,7744,9165,10711,11031
Carroll,"Carroll County, Georgia",Georgia,34112,36451,45404,56346,71422,84039,106944,112595
Catoosa,"Catoosa County, Georgia",Georgia,15146,21101,28271,36991,42464,52867,63481,65375
Charlton,"Charlton County, Georgia",Georgia,4821,5313,5680,7343,8496,9156,10380,13130
Chatham,"Chatham County, Georgia",Georgia,151481,188299,187767,202226,216935,223998,252237,279290
Chattahoochee,"Chattahoochee County, Georgia",Georgia,12149,13011,25813,21732,16934,10006,8000,11914
Chattooga,"Chattooga County, Georgia",Georgia,21197,19954,20541,21856,22242,23800,24074,25241
Cherokee,"Cherokee County, Georgia",Georgia,20750,23001,31059,51699,90204,140920,212940,225944
Clarke,"Clarke County, Georgia",Georgia,36550,45363,65177,74498,87594,93309,107531,120905
Clay,"Clay County, Georgia",Georgia,5844,4551,3636,3553,3364,3300,3125,3104
Clayton,"Clayton County, Georgia",Georgia,22872,46365,98043,150357,182052,233259,255387,267234
Clinch,"Clinch County, Georgia",Georgia,6007,6545,6405,6660,6160,6519,6643,6791
Cobb,"Cobb County, Georgia",Georgia,61830,114174,196793,297718,447745,600457,679010,719133
Coffee,"Coffee County, Georgia",Georgia,23961,21953,22828,26894,29592,35954,39699,43003
Colquitt,"Colquitt County, Georgia",Georgia,33999,34048,32200,35376,36645,40788,44493,46024
Columbia,"Columbia County, Georgia",Georgia,9525,13423,22327,40118,66031,88597,123413,136204
Cook,"Cook County, Georgia",Georgia,12201,11822,12129,13490,13456,15531,17069,17033
Coweta,"Coweta County, Georgia",Georgia,27786,28893,32310,39268,53853,88428,126729,133416
Crawford,"Crawford County, Georgia",Georgia,6080,5816,5748,7684,8991,12381,12497,12539
Crisp,"Crisp County, Georgia",Georgia,17663,17768,18087,19489,20011,21533,22933,23314
Dade,"Dade County, Georgia",Georgia,7364,8666,9910,12318,13147,14384,15640,16445
Dawson,"Dawson County, Georgia",Georgia,3712,3590,3639,4774,9429,15902,22031,22673
Decatur,"Decatur County, Georgia",Georgia,23620,25203,22310,25495,25511,27539,26773,27378
DeKalb,"DeKalb County, Georgia",Georgia,136395,256782,415387,483024,545837,652194,678844,716331
Dodge,"Dodge County, Georgia",Georgia,17865,16483,15658,16955,17607,17482,19845,21180
Dooly,"Dooly County, Georgia",Georgia,14159,11474,10404,10826,9901,10254,12940,14293
Dougherty,"Dougherty County, Georgia",Georgia,43617,75680,89639,100718,96311,91584,90234,93310
Douglas,"Douglas County, Georgia",Georgia,12173,16741,28659,54573,71120,91325,131035,136520
Early,"Early County, Georgia",Georgia,17413,13151,12682,13158,11854,12096,10836,10579
Echols,"Echols County, Georgia",Georgia,2494,1876,1924,2297,2334,3754,4034,4048
Effingham,"Effingham County, Georgia",Georgia,9133,10144,13632,18327,25687,37287,51643,54630
Elbert,"Elbert County, Georgia",Georgia,18585,17835,17262,18758,18949,20243,19946,19537
Emanuel,"Emanuel County, Georgia",Georgia,19789,17815,18189,20795,20546,21029,21682,22731
Evans,"Evans County, Georgia",Georgia,6653,6952,7290,8428,8724,9911,10596,10814
Fannin,"Fannin County, Georgia",Georgia,15192,13620,13357,14748,15992,19654,23521,23742
Fayette,"Fayette County, Georgia",Georgia,7978,8199,11364,29043,62415,90685,106010,108655
Floyd,"Floyd County, Georgia",Georgia,62899,69130,73742,79800,81251,86809,92584,96169
Forsyth,"Forsyth County, Georgia",Georgia,11005,12170,16928,27958,44083,97678,174869,196236
Franklin,"Franklin County, Georgia",Georgia,14446,13274,12784,15185,16650,19695,21474,22110
Fulton,"Fulton County, Georgia",Georgia,473572,556326,607592,589904,648951,784622,889189,983903
Gilmer,"Gilmer County, Georgia",Georgia,9963,8922,8956,11110,13368,23290,28010,28673
Glascock,"Glascock County, Georgia",Georgia,3579,2672,2280,2382,2357,2452,2993,3087
Glynn,"Glynn County, Georgia",Georgia,29046,41954,50528,54981,62496,66306,78173,81743
Gordon,"Gordon County, Georgia",Georgia,18922,19228,23570,30070,35072,43675,54516,55889
Grady,"Grady County, Georgia",Georgia,18928,18015,17826,19845,20279,23381,24811,25243
Greene,"Greene County, Georgia",Georgia,12843,11193,10212,11391,11793,14209,15826,16331
Gwinnett,"Gwinnett County, Georgia",Georgia,32320,43541,72349,166903,352910,582063,799639,859234
Habersham,"Habersham County, Georgia",Georgia,16553,18116,20691,25020,27621,34035,40657,43527
Hall,"Hall County, Georgia",Georgia,40113,49739,59405,75649,95428,136980,176543,187916
Hancock,"Hancock County, Georgia",Georgia,11052,9979,9019,9466,8908,8613,7958,8881
Haralson,"Haralson County, Georgia",Georgia,14663,14543,15927,18422,21966,25352,28426,28565
Harris,"Harris County, Georgia",Georgia,11265,11167,11520,15464,17788,23486,31582,32776
Hart,"Hart County, Georgia",Georgia,14495,15229,15814,18585,19712,22463,24550,25498
Heard,"Heard County, Georgia",Georgia,6975,5333,5354,6520,8628,10903,11702,11617
Henry,"Henry County, Georgia",Georgia,15857,17619,23724,36309,58741,118586,202989,211512
Houston,"Houston County, Georgia",Georgia,20964,39154,62924,77605,89208,108372,138301,147570
Irwin,"Irwin County, Georgia",Georgia,11973,9211,8036,8988,8649,9562,8875,9408
Jackson,"Jackson County, Georgia",Georgia,18997,18499,21093,25343,30005,40780,59728,61420
Jasper,"Jasper County, Georgia",Georgia,7473,6135,5760,7553,8453,11343,13806,13593
Jeff Davis,"Jeff Davis County, Georgia",Georgia,9299,8914,9425,11473,12032,12588,14957,14990
Jefferson,"Jefferson County, Georgia",Georgia,18855,17468,17174,18403,17408,16806,16403,16374
Jenkins,"Jenkins County, Georgia",Georgia,10264,9148,8332,8841,8247,8449,8256,8922
Johnson,"Johnson County, Georgia",Georgia,9893,8048,7727,8660,8329,7933,8243,9794
Jones,"Jones County, Georgia",Georgia,7538,8468,12218,16579,20739,23287,28348,28738
Lamar,"Lamar County, Georgia",Georgia,10242,10240,10688,12215,13038,15082,16862,18114
Lanier,"Lanier County, Georgia",Georgia,5151,5097,5031,5654,5531,6963,9818,10403
Laurens,"Laurens County, Georgia",Georgia,33123,32313,32738,36990,39988,43630,47376,47886
Lee,"Lee County, Georgia",Georgia,6674,6204,7044,11684,16250,23959,27470,28946
Liberty,"Liberty County, Georgia",Georgia,8444,14487,17569,37583,52745,56826,60874,64427
Lincoln,"Lincoln County, Georgia",Georgia,6462,5906,5895,6716,7442,8276,7929,7720
Long,"Long County, Georgia",Georgia,3598,3874,3746,4524,6202,10304,14136,16588
Lowndes,"Lowndes County, Georgia",Georgia,35211,49270,55112,67972,75981,85291,102823,113203
Lumpkin,"Lumpkin County, Georgia",Georgia,6574,7241,8728,10762,14573,19664,28184,30921
McDuffie,"McDuffie County, Georgia",Georgia,11443,12627,15276,18546,20119,20899,21557,21582
McIntosh,"McIntosh County, Georgia",Georgia,6008,6364,7371,8046,8634,10683,14262,14007
Macon,"Macon County, Georgia",Georgia,14213,13170,12933,14003,13114,13091,12780,14045
Madison,"Madison County, Georgia",Georgia,12238,11246,13517,17747,21050,25572,27916,28232
Marion,"Marion County, Georgia",Georgia,6521,5477,5099,5297,5590,7059,8663,8739
Meriwether,"Meriwether County, Georgia",Georgia,21055,19756,19461,21229,22411,22105,21739,21297
Miller,"Miller County, Georgia",Georgia,9023,6908,6397,7038,6280,6250,5957,5936
Mitchell,"Mitchell County, Georgia",Georgia,22528,19652,18956,21114,20275,21960,21363,22982
Monroe,"Monroe County, Georgia",Georgia,10523,10495,10991,14610,17113,21131,25216,26915
Montgomery,"Montgomery County, Georgia",Georgia,7901,6284,6099,7011,7163,7516,8391,8968
Morgan,"Morgan County, Georgia",Georgia,11899,10280,9904,11572,12883,15288,17714,17900
Murray,"Murray County, Georgia",Georgia,10676,10447,12986,19685,26147,36302,39374,39401
