H010001,NAME,state,county
18271,"Young County, Texas",48,503
42367,"Wilson County, Texas",48,493
7013,"Winkler County, Texas",48,495
58147,"Wise County, Texas",48,497
40861,"Wood County, Texas",48,499
7826,"Yoakum County, Texas",48,501
13988,"Zapata County, Texas",48,505
11268,"Zavala County, Texas",48,507
6605,"Beaver County, Utah",49,001
49636,"Box Elder County, Utah",49,003
20859,"Carbon County, Utah",49,007
996,"Daggett County, Utah",49,009
10124,"Juab County, Utah",49,023
303186,"Davis County, Utah",49,011
109062,"Cache County, Utah",49,005
18310,"Duchesne County, Utah",49,013
10933,"Emery County, Utah",49,015
5001,"Garfield County, Utah",49,017
9082,"Grand County, Utah",49,019
45113,"Iron County, Utah",49,021
25405,"Sanpete County, Utah",49,039
7025,"Kane County, Utah",49,025
12381,"Millard County, Utah",49,027
2263,"Rich County, Utah",49,033
9469,"Morgan County, Utah",49,029
1519,"Piute County, Utah",49,031
1015649,"Salt Lake County, Utah",49,035
14457,"San Juan County, Utah",49,037
20501,"Sevier County, Utah",49,041
9450,"Livingston County, Kentucky",21,139
28390,"Meade County, Kentucky",21,163
1072436,"Fairfax County, Virginia",51,059
64814,"Fauquier County, Virginia",51,061
15194,"Floyd County, Virginia",51,063
24419,"Fluvanna County, Virginia",51,065
54687,"Franklin County, Virginia",51,067
77338,"Frederick County, Virginia",51,069
26558,"Logan County, Kentucky",21,141
7191,"Lyon County, Kentucky",21,143
64376,"McCracken County, Kentucky",21,145
13206,"Magoffin County, Kentucky",21,153
18523,"Marion County, Kentucky",21,155
30984,"Marshall County, Kentucky",21,157
16195,"McCreary County, Kentucky",21,147
9449,"McLean County, Kentucky",21,149
77221,"Madison County, Kentucky",21,151
11272,"Martin County, Kentucky",21,159
17192,"Mason County, Kentucky",21,161
42941,"Nelson County, Kentucky",21,179
6076,"Menifee County, Kentucky",21,165
21203,"Mercer County, Kentucky",21,167
9978,"Metcalfe County, Kentucky",21,169
10820,"Monroe County, Kentucky",21,171
26142,"Montgomery County, Kentucky",21,173
11948,"Morgan County, Kentucky",21,175
29548,"Muhlenberg County, Kentucky",21,177
4665,"Owsley County, Kentucky",21,189
7040,"Nicholas County, Kentucky",21,181
23535,"Ohio County, Kentucky",21,183
55748,"Oldham County, Kentucky",21,185
14662,"Pendleton County, Kentucky",21,191
10841,"Owen County, Kentucky",21,187
17388,"Russell County, Kentucky",21,207
28101,"Perry County, Kentucky",21,193
63924,"Pike County, Kentucky",21,195
12425,"Powell County, Kentucky",21,197
62101,"Pulaski County, Kentucky",21,199
2225,"Robertson County, Kentucky",21,201
16715,"Rockcastle County, Kentucky",21,203
20898,"Rowan County, Kentucky",21,205
12265,"Todd County, Kentucky",21,219
45857,"Scott County, Kentucky",21,209
40378,"Shelby County, Kentucky",21,211
17000,"Simpson County, Kentucky",21,213
16948,"Spencer County, Kentucky",21,215
23477,"Taylor County, Kentucky",21,217
24610,"Woodford County, Kentucky",21,239
14261,"Trigg County, Kentucky",21,221
8768,"Trimble County, Kentucky",21,223
13636,"Union County, Kentucky",21,225
107582,"Warren County, Kentucky",21,227
11328,"Washington County, Kentucky",21,229
20482,"Wayne County, Kentucky",21,231
13228,"Webster County, Kentucky",21,233
34047,"Whitley County, Kentucky",21,235
60723,"Acadia Parish, Louisiana",22,001
7223,"Wolfe County, Kentucky",21,237
25013,"Union County, Oregon",41,061
6903,"Wallowa County, Oregon",41,063
167157,"Beaver County, Pennsylvania",42,007
23222,"Assumption Parish, Louisiana",22,007
21564,"Allen Parish, Louisiana",22,003
106425,"Ascension Parish, Louisiana",22,005
34354,"Beauregard Parish, Louisiana",22,011
24472,"Wasco County, Oregon",41,065
522922,"Washington County, Oregon",41,067
1416,"Wheeler County, Oregon",41,069
93732,"Yamhill County, Oregon",41,071
97414,"Adams County, Pennsylvania",42,001
8447,"Bracken County, Kentucky",21,023
87373,"Campbell County, Kentucky",21,037
73979,"Bullitt County, Kentucky",21,029
12487,"Butler County, Kentucky",21,031
12836,"Caldwell County, Kentucky",21,033
5044,"Carlisle County, Kentucky",21,039
34239,"Calloway County, Kentucky",21,035
9105,"Crittenden County, Kentucky",21,055
10486,"Carroll County, Kentucky",21,041
27094,"Carter County, Kentucky",21,043
15475,"Casey County, Kentucky",21,045
68566,"Christian County, Kentucky",21,047
35155,"Clark County, Kentucky",21,049
19490,"Clay County, Kentucky",21,051
10136,"Clinton County, Kentucky",21,053
282999,"Fayette County, Kentucky",21,067
6770,"Cumberland County, Kentucky",21,057
94075,"Daviess County, Kentucky",21,059
11838,"Edmonson County, Kentucky",21,061
6791,"Elliott County, Kentucky",21,063
14554,"Estill County, Kentucky",21,065
36573,"Graves County, Kentucky",21,083
14326,"Fleming County, Kentucky",21,069
38661,"Floyd County, Kentucky",21,071
47224,"Franklin County, Kentucky",21,073
8504,"Gallatin County, Kentucky",21,077
6368,"Fulton County, Kentucky",21,075
16803,"Garrard County, Kentucky",21,079
24205,"Grant County, Kentucky",21,081
28651,"Harlan County, Kentucky",21,095
24978,"Grayson County, Kentucky",21,085
11145,"Green County, Kentucky",21,087
36456,"Greenup County, Kentucky",21,089
8475,"Hancock County, Kentucky",21,091
102287,"Hardin County, Kentucky",21,093
157388,"Kenton County, Kentucky",21,117
18571,"Harrison County, Kentucky",21,097
17972,"Hart County, Kentucky",21,099
45085,"Henderson County, Kentucky",21,101
15336,"Henry County, Kentucky",21,103
4690,"Hickman County, Kentucky",21,105
45834,"Hopkins County, Kentucky",21,107
13384,"Jackson County, Kentucky",21,109
726943,"Jefferson County, Kentucky",21,111
22828,"Johnson County, Kentucky",21,115
46807,"Jessamine County, Kentucky",21,113
6871,"Lee County, Kentucky",21,129
15669,"Knott County, Kentucky",21,119
31241,"Knox County, Kentucky",21,121
13880,"Larue County, Kentucky",21,123
58150,"Laurel County, Kentucky",21,125
15752,"Lawrence County, Kentucky",21,127
11288,"Noble County, Oklahoma",40,103
43404,"Pittsburg County, Oklahoma",40,121
11083,"Leslie County, Kentucky",21,131
24276,"Letcher County, Kentucky",21,133
13731,"Lewis County, Kentucky",21,135
24523,"Lincoln County, Kentucky",21,137
10379,"Nowata County, Oklahoma",40,105
10963,"Okfuskee County, Oklahoma",40,107
703608,"Oklahoma County, Oklahoma",40,109
38695,"Okmulgee County, Oklahoma",40,111
45968,"Osage County, Oklahoma",40,113
30880,"Ottawa County, Oklahoma",40,115
69586,"Payne County, Oklahoma",40,119
16383,"Pawnee County, Oklahoma",40,117
44508,"Stephens County, Oklahoma",40,137
35796,"Pontotoc County, Oklahoma",40,123
66389,"Pottawatomie County, Oklahoma",40,125
11462,"Pushmataha County, Oklahoma",40,127
3636,"Roger Mills County, Oklahoma",40,129
85689,"Rogers County, Oklahoma",40,131
24901,"Seminole County, Oklahoma",40,133
41975,"Sequoyah County, Oklahoma",40,135
11423,"Washita County, Oklahoma",40,149
20068,"Texas County, Oklahoma",40,139
7725,"Tillman County, Oklahoma",40,141
593586,"Tulsa County, Oklahoma",40,143
72766,"Wagoner County, Oklahoma",40,145
50178,"Washington County, Oklahoma",40,147
156489,"Deschutes County, Oregon",41,017
7873,"Woods County, Oklahoma",40,151
18841,"Woodward County, Oklahoma",40,153
15761,"Baker County, Oregon",41,001
80536,"Benton County, Oregon",41,003
373239,"Clackamas County, Oregon",41,005
36083,"Clatsop County, Oregon",41,007
48852,"Columbia County, Oregon",41,009
62035,"Coos County, Oregon",41,011
20733,"Crook County, Oregon",41,013
22046,"Curry County, Oregon",41,015
105959,"Douglas County, Oregon",41,019
1851,"Gilliam County, Oregon",41,021
7340,"Grant County, Oregon",41,023
343185,"Lane County, Oregon",41,039
7295,"Harney County, Oregon",41,025
21559,"Hood River County, Oregon",41,027
199714,"Jackson County, Oregon",41,029
65430,"Klamath County, Oregon",41,035
7441,"Lake County, Oregon",41,037
20867,"Jefferson County, Oregon",41,031
81112,"Josephine County, Oregon",41,033
715751,"Multnomah County, Oregon",41,051
45272,"Lincoln County, Oregon",41,041
115445,"Linn County, Oregon",41,043
27962,"Malheur County, Oregon",41,045
304906,"Marion County, Oregon",41,047
11150,"Morrow County, Oregon",41,049
36208,"Summit County, Utah",49,043
57863,"Tooele County, Utah",49,045
228727,"Weber County, Utah",49,057
73518,"Polk County, Oregon",41,053
1765,"Sherman County, Oregon",41,055
24774,"Tillamook County, Oregon",41,057
71904,"Umatilla County, Oregon",41,059
32396,"Uintah County, Utah",49,047
502652,"Utah County, Utah",49,049
23280,"Wasatch County, Utah",49,051
136262,"Washington County, Utah",49,053
2769,"Wayne County, Utah",49,055
23781,"Lamoille County, Vermont",50,015
33969,"Addison County, Vermont",50,001
35650,"Bennington County, Vermont",50,003
29882,"Caledonia County, Vermont",50,005
146750,"Chittenden County, Vermont",50,007
6290,"Essex County, Vermont",50,009
47217,"Franklin County, Vermont",50,011
6970,"Grand Isle County, Vermont",50,013
43049,"Windham County, Vermont",50,025
28221,"Orange County, Vermont",50,017
26413,"Orleans County, Vermont",50,019
59324,"Rutland County, Vermont",50,021
55772,"Windsor County, Vermont",50,027
57124,"Washington County, Vermont",50,023
15250,"Brunswick County, Virginia",51,025
22925,"Buchanan County, Virginia",51,027
32873,"Botetourt County, Virginia",51,023
32736,"Accomack County, Virginia",51,001
92106,"Albemarle County, Virginia",51,003
15969,"Alleghany County, Virginia",51,005
12562,"Amelia County, Virginia",51,007
30815,"Amherst County, Virginia",51,009
14917,"Appomattox County, Virginia",51,011
204735,"Arlington County, Virginia",51,013
4678,"Bath County, Virginia",51,017
6138,"Bland County, Virginia",51,021
71042,"Augusta County, Virginia",51,015
68389,"Bedford County, Virginia",51,019
13779,"Clarke County, Virginia",51,043
14820,"Buckingham County, Virginia",51,029
54374,"Campbell County, Virginia",51,031
7256,"Charles City County, Virginia",51,036
28032,"Caroline County, Virginia",51,033
29705,"Carroll County, Virginia",51,035
12411,"Charlotte County, Virginia",51,037
311585,"Chesterfield County, Virginia",51,041
10961,"Essex County, Virginia",51,057
5181,"Craig County, Virginia",51,045
44928,"Culpeper County, Virginia",51,047
10015,"Cumberland County, Virginia",51,049
15568,"Dickenson County, Virginia",51,051
27082,"Dinwiddie County, Virginia",51,053
5908,"Sherman County, Kansas",20,181
3797,"Smith County, Kansas",20,183
4368,"Stafford County, Kansas",20,185
156170,"Wyandotte County, Kansas",20,209
5652,"Stevens County, Kansas",20,189
23723,"Sumner County, Kansas",20,191
7547,"Thomas County, Kansas",20,193
2937,"Trego County, Kansas",20,195
6963,"Wabaunsee County, Kansas",20,197
1466,"Wallace County, Kansas",20,199
5685,"Washington County, Kansas",20,201
2208,"Wichita County, Kansas",20,203
3270,"Woodson County, Kansas",20,207
9288,"Wilson County, Kansas",20,205
11488,"Bath County, Kentucky",21,011
19759,"Allen County, Kentucky",21,003
8122,"Ballard County, Kentucky",21,007
27739,"Bell County, Kentucky",21,013
21313,"Anderson County, Kentucky",21,005
17601,"Adair County, Kentucky",21,001
41471,"Barren County, Kentucky",21,009
117976,"Boone County, Kentucky",21,015
47204,"Boyd County, Kentucky",21,019
26131,"Boyle County, Kentucky",21,021
19749,"Bourbon County, Kentucky",21,017
59997,"Washington County, Ohio",39,167
9753,"Blaine County, Oklahoma",40,011
13556,"Breathitt County, Kentucky",21,025
19758,"Breckinridge County, Kentucky",21,027
111289,"Wayne County, Ohio",39,169
36652,"Williams County, Ohio",39,171
119258,"Wood County, Ohio",39,173
22364,"Wyandot County, Ohio",39,175
22591,"Adair County, Oklahoma",40,001
4588,"Alfalfa County, Oklahoma",40,003
5593,"Beaver County, Oklahoma",40,007
13432,"Atoka County, Oklahoma",40,005
20212,"Beckham County, Oklahoma",40,009
41282,"Bryan County, Oklahoma",40,013
27665,"Caddo County, Oklahoma",40,015
15033,"Choctaw County, Oklahoma",40,023
2468,"Cimarron County, Oklahoma",40,025
5864,"Coal County, Oklahoma",40,029
113755,"Comanche County, Oklahoma",40,031
44979,"Cherokee County, Oklahoma",40,021
4105,"Ellis County, Oklahoma",40,045
113053,"Canadian County, Oklahoma",40,017
46807,"Carter County, Oklahoma",40,019
245194,"Cleveland County, Oklahoma",40,027
6145,"Cotton County, Oklahoma",40,033
13979,"Craig County, Oklahoma",40,035
68905,"Creek County, Oklahoma",40,037
25953,"Custer County, Oklahoma",40,039
41131,"Delaware County, Oklahoma",40,041
58750,"Garfield County, Oklahoma",40,047
4717,"Dewey County, Oklahoma",40,043
3644,"Harper County, Oklahoma",40,059
27259,"Garvin County, Oklahoma",40,049
51349,"Grady County, Oklahoma",40,051
4454,"Grant County, Oklahoma",40,053
5093,"Greer County, Oklahoma",40,055
2822,"Harmon County, Oklahoma",40,057
9275,"Kiowa County, Oklahoma",40,075
36437,"Green County, Wisconsin",55,045
18839,"Green Lake County, Wisconsin",55,047
23473,"Iowa County, Wisconsin",55,049
5820,"Iron County, Wisconsin",55,051
19116,"Jackson County, Wisconsin",55,053
16312,"De Witt County, Illinois",17,039
19812,"Douglas County, Illinois",17,041
34386,"Fulton County, Illinois",17,057
347708,"Mercer County, New Jersey",34,021
786023,"Middlesex County, New Jersey",34,023
622710,"Monmouth County, New Jersey",34,025
1189866,"Oakland County, Michigan",26,125
25013,"Juneau County, Wisconsin",55,057
161825,"Kenosha County, Wisconsin",55,059
82357,"Midland County, Michigan",26,111
14655,"Missaukee County, Michigan",26,113
150559,"Monroe County, Michigan",26,115
60179,"Montcalm County, Michigan",26,117
9609,"Montmorency County, Michigan",26,119
165843,"Muskegon County, Michigan",26,121
47903,"Newaygo County, Michigan",26,123
23816,"Otsego County, Michigan",26,137
26267,"Oceana County, Michigan",26,127
21455,"Ogemaw County, Michigan",26,129
6697,"Ontonagon County, Michigan",26,131
23073,"Osceola County, Michigan",26,133
8575,"Oscoda County, Michigan",26,135
8345,"Schoolcraft County, Michigan",26,153
255540,"Ottawa County, Michigan",26,139
13146,"Presque Isle County, Michigan",26,141
24172,"Roscommon County, Michigan",26,143
193053,"Saginaw County, Michigan",26,145
161041,"St. Clair County, Michigan",26,147
60530,"St. Joseph County, Michigan",26,149
42548,"Sanilac County, Michigan",26,151
1796735,"Wayne County, Michigan",26,163
69827,"Shiawassee County, Michigan",26,155
54494,"Tuscola County, Michigan",26,157
75381,"Van Buren County, Michigan",26,159
32346,"Wexford County, Michigan",26,165
326979,"Washtenaw County, Michigan",26,161
59484,"Blue Earth County, Minnesota",27,013
24782,"Brown County, Minnesota",27,015
5132,"Big Stone County, Minnesota",27,011
15928,"Aitkin County, Minnesota",27,001
327835,"Anoka County, Minnesota",27,003
42363,"Beltrami County, Minnesota",27,007
32046,"Becker County, Minnesota",27,005
37403,"Benton County, Minnesota",27,009
55256,"Clay County, Minnesota",27,027
33402,"Carlton County, Minnesota",27,017
90206,"Carver County, Minnesota",27,019
28344,"Cass County, Minnesota",27,021
12204,"Chippewa County, Minnesota",27,023
52214,"Chisago County, Minnesota",27,025
14217,"Faribault County, Minnesota",27,043
8580,"Clearwater County, Minnesota",27,029
5125,"Cook County, Minnesota",27,031
11443,"Cottonwood County, Minnesota",27,033
61750,"Crow Wing County, Minnesota",27,035
395699,"Dakota County, Minnesota",27,037
19938,"Dodge County, Minnesota",27,039
35487,"Douglas County, Minnesota",27,041
22506,"Grainger County, Tennessee",47,057
326685,"Hamilton County, Tennessee",47,065
56377,"Hawkins County, Tennessee",47,073
483410,"Morris County, New Jersey",34,027
569404,"Ocean County, New Jersey",34,029
904784,"DuPage County, Illinois",17,043
18293,"Edgar County, Illinois",17,045
13671,"Ford County, Illinois",17,053
39044,"Franklin County, Illinois",17,055
6669,"Edwards County, Illinois",17,047
33802,"Effingham County, Illinois",17,049
20356,"Fayette County, Illinois",17,051
4303,"Hardin County, Illinois",17,069
5564,"Gallatin County, Illinois",17,059
13602,"Greene County, Illinois",17,061
49809,"Grundy County, Illinois",17,063
8340,"Hamilton County, Illinois",17,065
18881,"Hancock County, Illinois",17,067
108342,"Kankakee County, Illinois",17,091
7280,"Henderson County, Illinois",17,071
49762,"Henry County, Illinois",17,073
29250,"Iroquois County, Illinois",17,075
56131,"Jackson County, Illinois",17,077
9644,"Jasper County, Illinois",17,079
36624,"Jefferson County, Illinois",17,081
22137,"Jersey County, Illinois",17,083
22511,"Jo Daviess County, Illinois",17,085
11029,"Johnson County, Illinois",17,087
508482,"Kane County, Illinois",17,089
110974,"LaSalle County, Illinois",17,099
14362,"Lawrence County, Illinois",17,101
33159,"Lee County, Illinois",17,103
158896,"McLean County, Illinois",17,113
114528,"Kendall County, Illinois",17,093
48964,"Knox County, Illinois",17,095
682753,"Lake County, Illinois",17,097
35560,"Livingston County, Illinois",17,105
25944,"Logan County, Illinois",17,107
28576,"McDonough County, Illinois",17,109
307113,"McHenry County, Illinois",17,111
14460,"Mason County, Illinois",17,125
106709,"Macon County, Illinois",17,115
46889,"Macoupin County, Illinois",17,117
265528,"Madison County, Illinois",17,119
38679,"Marion County, Illinois",17,121
12385,"Marshall County, Illinois",17,123
52972,"Ogle County, Illinois",17,141
15137,"Massac County, Illinois",17,127
12551,"Menard County, Illinois",17,129
16249,"Mercer County, Illinois",17,131
32483,"Morgan County, Illinois",17,137
14451,"Moultrie County, Illinois",17,139
32614,"Monroe County, Illinois",17,133
27685,"Montgomery County, Illinois",17,135
15803,"Pike County, Illinois",17,149
181515,"Peoria County, Illinois",17,143
19850,"Perry County, Illinois",17,145
16657,"Piatt County, Illinois",17,147
1188294,"Allegheny County, Pennsylvania",42,003
68291,"Armstrong County, Pennsylvania",42,005
49211,"Bedford County, Pennsylvania",42,009
123417,"Blair County, Pennsylvania",42,013
399419,"Berks County, Pennsylvania",42,011
14723,"Fulton County, Pennsylvania",42,057
62043,"Bradford County, Pennsylvania",42,015
617016,"Bucks County, Pennsylvania",42,017
64550,"Carbon County, Pennsylvania",42,025
137001,"Centre County, Pennsylvania",42,027
485550,"Chester County, Pennsylvania",42,029
135587,"Cambria County, Pennsylvania",42,021
4993,"Cameron County, Pennsylvania",42,023
36615,"Clinton County, Pennsylvania",42,035
84890,"Crawford County, Pennsylvania",42,039
222576,"Cumberland County, Pennsylvania",42,041
261320,"Dauphin County, Pennsylvania",42,043
535924,"Delaware County, Pennsylvania",42,045
31591,"Elk County, Pennsylvania",42,047
267691,"Erie County, Pennsylvania",42,049
132390,"Fayette County, Pennsylvania",42,051
5216,"Forest County, Pennsylvania",42,053
146922,"Franklin County, Pennsylvania",42,055
178372,"Butler County, Pennsylvania",42,019
38147,"Clarion County, Pennsylvania",42,031
76527,"Clearfield County, Pennsylvania",42,033
62908,"Columbia County, Pennsylvania",42,037
206374,"Lackawanna County, Pennsylvania",42,069
35610,"Greene County, Pennsylvania",42,059
41343,"Huntingdon County, Pennsylvania",42,061
83523,"Indiana County, Pennsylvania",42,063
44426,"Jefferson County, Pennsylvania",42,065
24344,"Juniata County, Pennsylvania",42,067
778868,"Montgomery County, Pennsylvania",42,091
506807,"Lancaster County, Pennsylvania",42,071
88869,"Lawrence County, Pennsylvania",42,073
129911,"Lebanon County, Pennsylvania",42,075
340504,"Lehigh County, Pennsylvania",42,077
309127,"Luzerne County, Pennsylvania",42,079
110674,"Lycoming County, Pennsylvania",42,081
46123,"Mifflin County, Pennsylvania",42,087
166052,"Monroe County, Pennsylvania",42,089
40272,"McKean County, Pennsylvania",42,083
109924,"Mercer County, Pennsylvania",42,085
17150,"Giles County, Virginia",51,071
36490,"Gloucester County, Virginia",51,073
97883,"Hanover County, Virginia",51,085
17424,"Montour County, Pennsylvania",42,093
287115,"Northampton County, Pennsylvania",42,095
91082,"Northumberland County, Pennsylvania",42,097
45312,"Perry County, Pennsylvania",42,099
15355,"Grayson County, Virginia",51,077
20312,"Goochland County, Virginia",51,075
18266,"Greene County, Virginia",51,079
8716,"Greensville County, Virginia",51,081
35503,"Halifax County, Virginia",51,083
15863,"King William County, Virginia",51,101
304441,"Henrico County, Virginia",51,087
53590,"Henry County, Virginia",51,089
2321,"Highland County, Virginia",51,091
18613,"Haywood County, Tennessee",47,075
5326,"Lake County, Tennessee",47,095
20507,"Fillmore County, Minnesota",27,045
30618,"Freeborn County, Minnesota",27,047
45282,"Goodhue County, Minnesota",27,049
20274,"Hubbard County, Minnesota",27,057
5908,"Grant County, Minnesota",27,051
1127341,"Hennepin County, Minnesota",27,053
23177,"Hickman County, Tennessee",47,081
8249,"Houston County, Tennessee",47,083
18333,"Humphreys County, Tennessee",47,085
11461,"Jackson County, Tennessee",47,087
49813,"Jefferson County, Tennessee",47,089
16417,"Johnson County, Tennessee",47,091
419878,"Knox County, Tennessee",47,093
25655,"Hardin County, Tennessee",47,071
31839,"Henry County, Tennessee",47,079
30258,"Marshall County, Tennessee",47,117
25081,"Lauderdale County, Tennessee",47,097
41462,"Lawrence County, Tennessee",47,099
11944,"Lewis County, Tennessee",47,101
33078,"Lincoln County, Tennessee",47,103
48076,"Loudon County, Tennessee",47,105
51324,"McMinn County, Tennessee",47,107
21979,"Macon County, Tennessee",47,111
25762,"McNairy County, Tennessee",47,109
93876,"Madison County, Tennessee",47,113
27987,"Marion County, Tennessee",47,115
19460,"Morgan County, Tennessee",47,129
79947,"Maury County, Tennessee",47,119
11625,"Meigs County, Tennessee",47,121
44019,"Monroe County, Tennessee",47,123
168915,"Montgomery County, Tennessee",47,125
6258,"Moore County, Tennessee",47,127
21964,"Scott County, Tennessee",47,151
31346,"Obion County, Tennessee",47,131
21797,"Overton County, Tennessee",47,133
7792,"Perry County, Tennessee",47,135
5003,"Pickett County, Tennessee",47,137
16581,"Polk County, Tennessee",47,139
69606,"Putnam County, Tennessee",47,141
30885,"Rhea County, Tennessee",47,143
53535,"Roane County, Tennessee",47,145
257495,"Rutherford County, Tennessee",47,149
65580,"Robertson County, Tennessee",47,147
154192,"Sullivan County, Tennessee",47,163
13924,"Sequatchie County, Tennessee",47,153
88907,"Sevier County, Tennessee",47,155
909315,"Shelby County, Tennessee",47,157
19007,"Smith County, Tennessee",47,159
13232,"Stewart County, Tennessee",47,161
5454,"Van Buren County, Tennessee",47,175
39259,"Warren County, Tennessee",47,177
25459,"White County, Tennessee",47,185
20396,"Kewaunee County, Wisconsin",55,061
80342,"Manitowoc County, Wisconsin",55,071
159393,"Sumner County, Tennessee",47,165
60119,"Tipton County, Tennessee",47,167
7740,"Trousdale County, Tennessee",47,169
17908,"Unicoi County, Tennessee",47,171
18957,"Union County, Tennessee",47,173
19696,"Langlade County, Wisconsin",55,067
34960,"Isle of Wight County, Virginia",51,093
65909,"James City County, Virginia",51,095
6945,"King and Queen County, Virginia",51,097
23283,"King George County, Virginia",51,099
13115,"Madison County, Virginia",51,113
11208,"Lancaster County, Virginia",51,103
23881,"Lee County, Virginia",51,105
311139,"Loudoun County, Virginia",51,107
32942,"Louisa County, Virginia",51,109
11711,"Lunenburg County, Virginia",51,111
12330,"Northumberland County, Virginia",51,133
8884,"Mathews County, Virginia",51,115
30987,"Mecklenburg County, Virginia",51,117
10566,"Middlesex County, Virginia",51,119
85155,"Montgomery County, Virginia",51,121
14918,"Nelson County, Virginia",51,125
17878,"New Kent County, Virginia",51,127
12063,"Northampton County, Virginia",51,131
25651,"Powhatan County, Virginia",51,145
14017,"Nottoway County, Virginia",51,135
32880,"Orange County, Virginia",51,137
23848,"Page County, Virginia",51,139
62667,"Pittsylvania County, Virginia",51,143
18287,"Patrick County, Virginia",51,141
7462,"Richmond County, Virginia",51,159
19050,"Prince Edward County, Virginia",51,147
30953,"Prince George County, Virginia",51,149
399482,"Prince William County, Virginia",51,153
33912,"Pulaski County, Virginia",51,155
7338,"Rappahannock County, Virginia",51,157
17003,"Southampton County, Virginia",51,175
90048,"Roanoke County, Virginia",51,161
22132,"Rockbridge County, Virginia",51,163
74843,"Rockingham County, Virginia",51,165
28463,"Russell County, Virginia",51,167
22525,"Scott County, Virginia",51,169
41566,"Shenandoah County, Virginia",51,171
31434,"Smyth County, Virginia",51,173
36850,"Warren County, Virginia",51,187
121873,"Spotsylvania County, Virginia",51,177
125368,"Stafford County, Virginia",51,179
7058,"Surry County, Virginia",51,181
9494,"Sussex County, Virginia",51,183
43433,"Tazewell County, Virginia",51,185
28183,"Lincoln County, Wisconsin",55,069
109443,"La Crosse County, Wisconsin",55,063
16716,"Lafayette County, Wisconsin",55,065
43814,"Monroe County, Wisconsin",55,081
132408,"Marathon County, Wisconsin",55,073
40676,"Marinette County, Wisconsin",55,075
15251,"Marquette County, Wisconsin",55,077
4173,"Menominee County, Wisconsin",55,078
923245,"Milwaukee County, Wisconsin",55,079
38253,"Pierce County, Wisconsin",55,093
37379,"Oconto County, Wisconsin",55,083
35388,"Oneida County, Wisconsin",55,085
173656,"Outagamie County, Wisconsin",55,087
84591,"Ozaukee County, Wisconsin",55,089
7333,"Pepin County, Wisconsin",55,091
83495,"St. Croix County, Wisconsin",55,109
43744,"Polk County, Wisconsin",55,095
66510,"Portage County, Wisconsin",55,097
13955,"Price County, Wisconsin",55,099
190413,"Racine County, Wisconsin",55,101
17685,"Richland County, Wisconsin",55,103
157397,"Rock County, Wisconsin",55,105
14581,"Rusk County, Wisconsin",55,107
130744,"Washington County, Wisconsin",55,131
61118,"Sauk County, Wisconsin",55,111
16232,"Sawyer County, Wisconsin",55,113
41155,"Shawano County, Wisconsin",55,115
112484,"Sheboygan County, Wisconsin",55,117
20458,"Taylor County, Wisconsin",55,119
28304,"Trempealeau County, Wisconsin",55,121
21240,"Vilas County, Wisconsin",55,125
29383,"Vernon County, Wisconsin",55,123
99519,"Walworth County, Wisconsin",55,127
15706,"Washburn County, Wisconsin",55,129
34051,"Albany County, Wyoming",56,001
384241,"Waukesha County, Wisconsin",55,133
50775,"Waupaca County, Wisconsin",55,135
23235,"Waushara County, Wisconsin",55,137
158755,"Winnebago County, Wisconsin",55,139
73858,"Wood County, Wisconsin",55,141
18035,"Lincoln County, Wyoming",56,023
11485,"Big Horn County, Wyoming",56,003
45711,"Campbell County, Wyoming",56,005
15105,"Carbon County, Wyoming",56,007
13730,"Converse County, Wyoming",56,009
7049,"Crook County, Wyoming",56,011
39259,"Fremont County, Wyoming",56,013
12179,"Goshen County, Wyoming",56,015
4726,"Hot Springs County, Wyoming",56,017
8498,"Johnson County, Wyoming",56,019
90094,"Laramie County, Wyoming",56,021
889189,"Fulton County, Georgia",13,121
11702,"Heard County, Georgia",13,149
73805,"Natrona County, Wyoming",56,025
2270,"Niobrara County, Wyoming",56,027
28010,"Gilmer County, Georgia",13,123
2993,"Glascock County, Georgia",13,125
15826,"Greene County, Georgia",13,133
799639,"Gwinnett County, Georgia",13,135
78173,"Glynn County, Georgia",13,127
24811,"Grady County, Georgia",13,131
176543,"Hall County, Georgia",13,139
38730,"Avoyelles Parish, Louisiana",22,009
14034,"Bienville Parish, Louisiana",22,013
6839,"Cameron Parish, Louisiana",22,023
115018,"Bossier Parish, Louisiana",22,015
248722,"Caddo Parish, Louisiana",22,017
188972,"Calcasieu Parish, Louisiana",22,019
9548,"Caldwell Parish, Louisiana",22,021
6692,"East Carroll Parish, Louisiana",22,035
9541,"Catahoula Parish, Louisiana",22,025
14278,"Claiborne Parish, Louisiana",22,027
19337,"Concordia Parish, Louisiana",22,029
26441,"De Soto Parish, Louisiana",22,031
429066,"East Baton Rouge Parish, Louisiana",22,033
94693,"Lafourche Parish, Louisiana",22,057
17876,"East Feliciana Parish, Louisiana",22,037
7958,"Hancock County, Georgia",13,141
28426,"Haralson County, Georgia",13,143
31582,"Harris County, Georgia",13,145
24550,"Hart County, Georgia",13,147
16862,"Lamar County, Georgia",13,171
202989,"Henry County, Georgia",13,151
138301,"Houston County, Georgia",13,153
8875,"Irwin County, Georgia",13,155
13806,"Jasper County, Georgia",13,159
14957,"Jeff Davis County, Georgia",13,161
16403,"Jefferson County, Georgia",13,163
